priority_rank,seq,year,journal,title,doi,doi_link,google_scholar,icrv,dpl,fp_type,country_guess,pdf_status,source_url_or_pdf_path,pdf_filename,extraction_note,sample_size_n,converted_r,conversion_formula,reported_coefficient,t_value,p_value,effect_direction,model_type,study_period_start,study_period_end,notes_for_extractor,ready_for_r
2288,2388,2018,International Economics,Productivity and wage premiums: Evidence from Vietnamese ordinary and processing exporters,10.1016/j.inteco.2017.10.006,https://doi.org/10.1016/j.inteco.2017.10.006,https://scholar.google.com/scholar?q=Productivity%20and%20wage%20premiums%3A%20Evidence%20from%20Vietnamese%20ordinary%20and%20processing%20exporters,3,3,,,NO_PDF,,,NEED_R | NEED_N | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2293,2393,2018,Afro Asian Journal of Finance and Accounting,Influence of financial distress on exchange rate exposure: Evidence from India,10.1504/aajfa.2018.095239,https://doi.org/10.1504/aajfa.2018.095239,https://scholar.google.com/scholar?q=Influence%20of%20financial%20distress%20on%20exchange%20rate%20exposure%3A%20Evidence%20from%20India,3,,,,NO_PDF,,,NEED_R | NEED_N | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,
2295,2395,2017,International Economics,Internationalization modes and productivity of Italian manufacturing: Some firm-level evidence,10.1016/j.inteco.2017.06.004,https://doi.org/10.1016/j.inteco.2017.06.004,https://scholar.google.com/scholar?q=Internationalization%20modes%20and%20productivity%20of%20Italian%20manufacturing%3A%20Some%20firm-level%20evidence,1,3,,,NO_PDF,,,NEED_R | NEED_N | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2304,2404,2017,International Journal of Globalisation and Small Business,Financial structure effects on export intensity and diversification: The case of Portuguese industrial firms,10.1504/ijgsb.2017.089900,https://doi.org/10.1504/ijgsb.2017.089900,https://scholar.google.com/scholar?q=Financial%20structure%20effects%20on%20export%20intensity%20and%20diversification%3A%20The%20case%20of%20Portuguese%20industrial%20firms,1,3,composite,,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,,,,,,panel,,,source:scopus,0
2310,2410,2016,Advances in International Management,The consequences of DE-internationalization: Empirical evidence from Belgium,10.1108/s1571-502720160000029006,https://doi.org/10.1108/s1571-502720160000029006,https://scholar.google.com/scholar?q=The%20consequences%20of%20DE-internationalization%3A%20Empirical%20evidence%20from%20Belgium,1,3,composite,,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2313,2413,2016,International Journal of Globalisation and Small Business,International expansion of family firms: The moderating role of successors and external managers,10.1504/ijgsb.2016.081420,https://doi.org/10.1504/ijgsb.2016.081420,https://scholar.google.com/scholar?q=International%20expansion%20of%20family%20firms%3A%20The%20moderating%20role%20of%20successors%20and%20external%20managers,1,,,,NO_PDF,,,NEED_R | NEED_N | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,
2315,2415,2016,International Finance Review,Do sectoral and locational factors of Foreign Direct Investment from emerging countries matter for firm performance? The case of Korean firms' FDI in China's service sector,10.1108/s1569-376720160000017020,https://doi.org/10.1108/s1569-376720160000017020,https://scholar.google.com/scholar?q=Do%20sectoral%20and%20locational%20factors%20of%20Foreign%20Direct%20Investment%20from%20emerging%20countries%20matter%20for%20firm%20performance%3F%20The,2,3,composite,,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2318,2418,2015,Journal of Business and Industrial Marketing,Influence of internationalization orientation on export performance: in the perspective of Malaysian manufacturing firms,10.1108/jbim-05-2012-0091,https://doi.org/10.1108/jbim-05-2012-0091,https://scholar.google.com/scholar?q=Influence%20of%20internationalization%20orientation%20on%20export%20performance%3A%20in%20the%20perspective%20of%20Malaysian%20manufacturing%20firms,2,3,composite,,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2320,2420,2015,Advances in International Management,Sources of competitiveness and multinationality: Emerging market firms in the electronics industry,10.1108/s1571-502720150000028013,https://doi.org/10.1108/s1571-502720150000028013,https://scholar.google.com/scholar?q=Sources%20of%20competitiveness%20and%20multinationality%3A%20Emerging%20market%20firms%20in%20the%20electronics%20industry,0,3,,,NO_PDF,,,NEED_R | NEED_N | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2328,2428,2014,Problems and Perspectives in Management,Internationalization and innovation profitability: The case of Tunisian service firms,,,https://scholar.google.com/scholar?q=Internationalization%20and%20innovation%20profitability%3A%20The%20case%20of%20Tunisian%20service%20firms,2,3,,,NO_PDF,,,NEED_R | NEED_N | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2330,2430,2014,Economia E Politica Industriale,Agglomeration of exporters and productivity spillovers: Firm-level evidence from Italy,10.3280/poli2014-002006,https://doi.org/10.3280/poli2014-002006,https://scholar.google.com/scholar?q=Agglomeration%20of%20exporters%20and%20productivity%20spillovers%3A%20Firm-level%20evidence%20from%20Italy,1,3,,,NO_PDF,,,NEED_R | NEED_N | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2333,2433,2013,Journal of Business Research,Internationalization and performance: A contextual analysis of Indian firms,10.1016/j.jbusres.2013.05.041,https://doi.org/10.1016/j.jbusres.2013.05.041,https://scholar.google.com/scholar?q=Internationalization%20and%20performance%3A%20A%20contextual%20analysis%20of%20Indian%20firms,3,3,composite,,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2336,2436,2013,Management International Review,Multinational Performance and the Geography of FDI: Evidence from 46 Countries,10.1007/s11575-013-0180-5,https://doi.org/10.1007/s11575-013-0180-5,https://scholar.google.com/scholar?q=Multinational%20Performance%20and%20the%20Geography%20of%20FDI%3A%20Evidence%20from%2046%20Countries,0,3,composite,,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2348,2448,2013,Actual Problems of Economics,"Foreign direct investment, firm-specific resources, and financial performance in a host country: Evidence from Taiwan",,,https://scholar.google.com/scholar?q=Foreign%20direct%20investment%2C%20firm-specific%20resources%2C%20and%20financial%20performance%20in%20a%20host%20country%3A%20Evidence%20from%20Taiwan,1,3,composite,,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2366,2466,2010,Transformations in Business and Economics,Internationalization and performance of firms: Evidence from China,,,https://scholar.google.com/scholar?q=Internationalization%20and%20performance%20of%20firms%3A%20Evidence%20from%20China,2,3,composite,,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2377,2477,2009,International Food and Agribusiness Management Review,Export implicit financial performance: The case of french wine companies,,,https://scholar.google.com/scholar?q=Export%20implicit%20financial%20performance%3A%20The%20case%20of%20french%20wine%20companies,1,2,composite,,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2391,2491,2007,Journal of World Business,Nature of the relationship between international expansion and performance: The case of emerging market firms,10.1016/j.jwb.2007.06.003,https://doi.org/10.1016/j.jwb.2007.06.003,https://scholar.google.com/scholar?q=Nature%20of%20the%20relationship%20between%20international%20expansion%20and%20performance%3A%20The%20case%20of%20emerging%20market%20firms,0,2,composite,,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2400,2500,2006,Journal of Euromarketing,Internationalization and performance: Evidence from spanish firms,10.1300/j037v16n01_07,https://doi.org/10.1300/j037v16n01_07,https://scholar.google.com/scholar?q=Internationalization%20and%20performance%3A%20Evidence%20from%20spanish%20firms,1,2,composite,,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2425,2525,2002,Journal of Business Venturing,"Multinationality, product diversification, and profitability of emerging US small- and medium-sized enterprises",10.1016/s0883-9026(01)00080-5,https://doi.org/10.1016/s0883-9026(01)00080-5,https://scholar.google.com/scholar?q=Multinationality%2C%20product%20diversification%2C%20and%20profitability%20of%20emerging%20US%20small-%20and%20medium-sized%20enterprises,1,2,,,NO_PDF,,,NEED_R | NEED_N | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2428,2528,2001,Quarterly Review of Economics and Finance,The evidence from Canadian firms on multinational diversification and performance,10.1016/s1062-9769(00)00076-4,https://doi.org/10.1016/s1062-9769(00)00076-4,https://scholar.google.com/scholar?q=The%20evidence%20from%20Canadian%20firms%20on%20multinational%20diversification%20and%20performance,1,2,composite,,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2429,2529,2001,Advances in International Marketing,Firm internationalization and economic performance: A conceptual synthesis and an empirical assessment of the Chinese experience,10.1016/s1474-7979(01)11020-3,https://doi.org/10.1016/s1474-7979(01)11020-3,https://scholar.google.com/scholar?q=Firm%20internationalization%20and%20economic%20performance%3A%20A%20conceptual%20synthesis%20and%20an%20empirical%20assessment%20of%20the%20Chinese%20ex,2,2,composite,,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2430,2530,2001,Managerial Finance,Empirical validation of a general model of growth opportunities,10.1108/03074350110767051,https://doi.org/10.1108/03074350110767051,https://scholar.google.com/scholar?q=Empirical%20validation%20of%20a%20general%20model%20of%20growth%20opportunities,1,,,,NO_PDF,,,NEED_R | NEED_N | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,
2453,2553,1990,International Small Business Journal,Export Behaviour and Attitudes of Small- and Medium-sized Korean Manufacturing Firms,10.1177/026624269000800404,https://doi.org/10.1177/026624269000800404,https://scholar.google.com/scholar?q=Export%20Behaviour%20and%20Attitudes%20of%20Small-%20and%20Medium-sized%20Korean%20Manufacturing%20Firms,1,1,,,NO_PDF,,,NEED_R | NEED_N | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2459,2559,1987,Journal of International Business Studies,Multinationality and Performance among British Manufacturing Companies,10.1057/palgrave.jibs.8490413,https://doi.org/10.1057/palgrave.jibs.8490413,https://scholar.google.com/scholar?q=Multinationality%20and%20Performance%20among%20British%20Manufacturing%20Companies,1,1,composite,,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2462,2562,1986,Canadian Journal of Administrative Sciences Revue Canadienne Des Sciences De L Administration,The Export Performance of Small and Medium‐Sized Canadian Manufacturers,10.1111/j.1936-4490.1986.tb00416.x,https://doi.org/10.1111/j.1936-4490.1986.tb00416.x,https://scholar.google.com/scholar?q=The%20Export%20Performance%20of%20Small%20and%20Medium%E2%80%90Sized%20Canadian%20Manufacturers,1,1,composite,,NO_PDF,,,NEED_R | NEED_N | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
151,471,2021,JOURNAL OF INTERNATIONAL BUSINESS STUDIES,No place like home: The effect of exporting to the country of origin on the financial performance of immigrant-owned SMEs,10.1057/s41267-020-00360-8,https://doi.org/10.1057/s41267-020-00360-8,https://scholar.google.com/scholar?q=No%20place%20like%20home%3A%20The%20effect%20of%20exporting%20to%20the%20country%20of%20origin%20on%20the%20financial%20performance%20of%20immigrant-owned%20SMEs,,3,composite,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
293,479,2019,WORLD ECONOMY,Detecting learning-by-exporting effects on firms' productivity distribution by accounting for heterogeneous macrofactors and panel attrition,10.1111/twec.12807,https://doi.org/10.1111/twec.12807,https://scholar.google.com/scholar?q=Detecting%20learning-by-exporting%20effects%20on%20firms%27%20productivity%20distribution%20by%20accounting%20for%20heterogeneous%20macrofactors%20and%20panel%20attrition,,3,productivity,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
294,482,2017,JOURNAL OF MANAGEMENT,A Multimediation Model of Learning by Exporting: Analysis of Export-Induced Productivity Gains,10.1177/0149206315573998,https://doi.org/10.1177/0149206315573998,https://scholar.google.com/scholar?q=A%20Multimediation%20Model%20of%20Learning%20by%20Exporting%3A%20Analysis%20of%20Export-Induced%20Productivity%20Gains,,3,productivity,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
295,483,2017,INTERNATIONAL JOURNAL OF BUSINESS ENVIRONMENT,"Distances, multinational organisational learning, and firm performance: a new perspective",10.1504/ijbe.2017.10006208,https://doi.org/10.1504/ijbe.2017.10006208,https://scholar.google.com/scholar?q=Distances%2C%20multinational%20organisational%20learning%2C%20and%20firm%20performance%3A%20a%20new%20perspective,,3,composite,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
298,489,2012,INTERNATIONAL BUSINESS REVIEW,Multinational risk and performance outcomes: Effects of knowledge intensity and industry context,10.1016/j.ibusrev.2011.02.005,https://doi.org/10.1016/j.ibusrev.2011.02.005,https://scholar.google.com/scholar?q=Multinational%20risk%20and%20performance%20outcomes%3A%20Effects%20of%20knowledge%20intensity%20and%20industry%20context,,3,,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
299,490,2012,GLOBAL STRATEGY JOURNAL,WHY DO MULTINATIONAL FIRMS EXIST? A THEORY NOTE ABOUT THE EFFECT OF MULTINATIONAL EXPANSION ON PERFORMANCE AND RECENT METHODOLOGICAL CRITIQUES,10.1111/j.2042-5805.2012.01045.x,https://doi.org/10.1111/j.2042-5805.2012.01045.x,https://scholar.google.com/scholar?q=WHY%20DO%20MULTINATIONAL%20FIRMS%20EXIST%3F%20A%20THEORY%20NOTE%20ABOUT%20THE%20EFFECT%20OF%20MULTINATIONAL%20EXPANSION%20ON%20PERFORMANCE%20AND%20RECENT%20METHODOLOGICAL%20CRITIQUES,,3,,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
300,497,2003,STRATEGIC MANAGEMENT JOURNAL,Geographic scope and multinational enterprise performance,10.1002/smj.357,https://doi.org/10.1002/smj.357,https://scholar.google.com/scholar?q=Geographic%20scope%20and%20multinational%20enterprise%20performance,,2,,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,sem,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
301,526,2022,STRATEGY SCIENCE,"Disaggregating Multinationality: An Empirical Examination of Aggregation, Adaptation, and Arbitrage Activities by U.S. Multinational Corporations",10.1287/stsc.2022.0158,https://doi.org/10.1287/stsc.2022.0158,https://scholar.google.com/scholar?q=Disaggregating%20Multinationality%3A%20An%20Empirical%20Examination%20of%20Aggregation%2C%20Adaptation%2C%20and%20Arbitrage%20Activities%20by%20U.S.%20Multinational%20Corporations,,3,,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
358,450,2011,JOURNAL OF INTERNATIONAL BUSINESS STUDIES,Rapid FDI expansion and firm performance,,,https://scholar.google.com/scholar?q=Rapid%20FDI%20expansion%20and%20firm%20performance,,3,composite,United Kingdom,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
359,455,2009,MANAGEMENT INTERNATIONAL REVIEW,How Firm Performance Affects Internationalization,,,https://scholar.google.com/scholar?q=How%20Firm%20Performance%20Affects%20Internationalization,,2,composite,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
363,509,2018,HUMAN SYSTEMS MANAGEMENT,"Manufacturing exports, profitability and working capital",,,https://scholar.google.com/scholar?q=Manufacturing%20exports%2C%20profitability%20and%20working%20capital,,3,ACC,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
366,517,2010,MULTINATIONAL BUSINESS REVIEW,Value Creation and Home Region Internationalization of U.S. MNEs,,,https://scholar.google.com/scholar?q=Value%20Creation%20and%20Home%20Region%20Internationalization%20of%20U.S.%20MNEs,,3,,TO_EXTRACT,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
